date,title,section,author,summary,full_text,url,sentiment_label,sentiment_score,next_day_return,next_day_up
2023-11-06,"SP group in talks with PE firms to sell Gopalpur port, other assets",Industry,,"The talks with private equities and other investors were initiated after JSW Ports and the Adani group made offers of around Rs 3,000 crore to acquire Gopalpur Port",File photo of Gopalpur Port. Photo courtesy: Wikipedia,https://www.business-standard.com/industry/news/sp-group-in-talks-with-pe-firms-to-sell-gopalpur-port-other-assets-123110601018_1.html,neutral,0.2446,-0.00026,0.0
2023-11-06,"Chhattisgarh Election 2023: Over 2,100 candidates lose deposits in past Chhattisgarh Assembly elections",Elections,,"Chhattisgarh Election: In the last four elections in the state, only Vimal Chopra had won from the Mahasamund Assembly constituency as an independent",,https://www.business-standard.com/elections/chhattisgarh-elections/over-2-100-candidates-lose-deposits-in-past-chhattisgarh-assembly-elections-123110600968_1.html,negative,-0.9096,-0.00026,0.0
2023-11-06,"Mizoram assembly polls: Police urge people to maintain peace, tranquillity",Elections,,A total of 174 candidates are in the fray for the Mizoram polls,"The Mizoram assembly polls will be held on Tuesday while the votes will be counted on December 3 | Representative Image As Mizoram gets battle-ready for the Assembly polls on Tuesday, the police have urged people to maintain peace and tranquillity in the state. The Mizoram Police urged the people to maintain peace and harmony during the voting process, urging the citizens to ""cast their votes and demonstrate responsible citizenship"", the Mizoram Police informed through an official statement. ""No untoward incidents have been reported during the campaign, which witnessed a large number of VVIPs visiting the state. This peaceful environment reflects Mizoram's commitment to upholding democratic values and ensuring a fair electoral process. A total of 174 candidates are contesting in the election and all the candidates have been provided with Personal Security Officers (PSOs) to ensure their security,"" the release added. ""For the polling day on November 7, 2023, Mizoram police has made extensive security arrangements. A total of 1,831 civil police officers from Mizoram, along with 2,527 Special Armed Police Force (SAPF) personnel and 2,700 Central Armed Police Force (CAPF) personnel have been deployed across the state,"" it stated. The Mizoram assembly polls will be held on Tuesday while the votes will be counted on December 3. A total of 174 candidates are in the fray for the Mizoram polls. According to the CEO of Mizoram, the total number of electors in Mizoram stands at 8,51,895, of which 4,12,969 are male, 4,38,925 are female and 1(one) third gender. The total number of voters from Services in the state stands at 4,973. First-time voters, who are in the age group 18-19 years, stand at 50,611. The sex ratio of voters in Mizoram is 1,063. The electoral population (EP) ratio stands at 63.27. The total number of polling stations is 1276, out of which 525 fall in urban areas and 751 in rural areas. As many as 2,058 votes have been cast through home voting and 7,497 votes through postal ballots at designated facilitation centres for the Mizoram Assembly elections. The 40-member state assembly is the only poll-bound state where the Congress and the Bharatiya Janata Party (BJP) are not the primary contenders. In the 2018 assembly elections, the Mizo National Front (MNF) secured 26 seats with a vote share of 37.8 per cent and emerged victorious defeating the 10-year-old Congress government. The Zoram Peoples Movement (ZPM), the regional party that surprisingly came second in the 2018 polls bagged eight seats. It is seen by many as the main contender to the ruling party. The Congress bagged five seats in the 2018 assembly polls while the BJP got one, securing its first seat in the Northeast state. The MNF is part of the BJP-led National Democratic Alliance (NDA) but it has not sought a pre-poll alliance with its partner in the state. The BJP is contesting in 23 seats. In 2018, it had contested in 39 constituencies. Incumbent Chief Minister Zoramthanga who is also the president of the Mizo National Front party is seeking re-election from the Aizawl East I constituency. State Congress Chief Lalswata is in the fray from Aizawl West 3 constituency. Lalduhoma, who is the founder and president of the Zoram Nationalist Party is in the fray from Serchhip seat. (Only the headline and picture of this report may have been reworked by the Business Standard staff; the rest of the content is auto-generated from a syndicated feed.)",https://www.business-standard.com/elections/mizoram-elections/mizoram-assembly-polls-police-urge-people-to-maintain-peace-tranquillity-123110601383_1.html,neutral,-0.1453,-0.00026,0.0
2023-11-06,UBS is underweight on Indian equities within EM/Asia: Sunil Tirumalai,Markets,,"Valuations in India, he said in this interview, are pricing a lot more 'sentiment' premium than what fundamentals of the stocks can explain",Sunil Tirumalai UBS,https://www.business-standard.com/markets/interviews/ubs-is-underweight-on-indian-equities-within-em-asia-sunil-tirumalai-123110600231_1.html,neutral,0.0724,-0.00026,0.0
2023-11-06,"Indian Rupee, government bond gain post favorable US non-farm payroll data",Markets,,Rupee vs Dollar: The central bank had not given any timeline for OMO sales and said it will depend on the ongoing liquidity situation,Representative Image,https://www.business-standard.com/markets/news/rupee-government-bond-gain-post-favorable-us-non-farm-payroll-data-123110600941_1.html,neutral,-0.0045,-0.00026,0.0
2023-11-06,Festive season: Residential real estate sector witnesses robust demand,Industry,,"The festive season provides the one last thrust to residential real estate activity in India, according to Colliers India",Representative Image,https://www.business-standard.com/industry/news/residential-real-estate-gets-a-fillip-on-festive-fervour-123110600843_1.html,positive,0.9011,-0.00026,0.0
2023-11-06,Upcoming state elections not much of a worry for markets: Analysts,Markets,,"This, they believe, is because the electorate votes differently in state and general elections. On their part, the markets, they said, are only looking for a stable regime and policy continuity.","Elections, BJP",https://www.business-standard.com/markets/news/upcoming-state-elections-not-much-of-a-worry-for-markets-analysts-123110600408_1.html,neutral,-0.0228,-0.00026,0.0
2023-11-06,The stunning resilience of emerging markets,Opinion,,Prudent economic policies and central bank independence have allowed them to defy analysts' expectations of a debt spiral,Illustration: Binay Sinha,https://www.business-standard.com/opinion/editorial/the-stunning-resilience-of-emerging-markets-123110601365_1.html,positive,0.9137,-0.00026,0.0
2023-11-06,"Steady NIM, credit costs may drive SBI's re-rating in near-term: Analysts",Markets,,"Worries about the impact of relatively lower capital adequacy levels, comfort of loan mix due to presence of unsecured loans, and NIM contraction cycle have been weighing on the stock","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/markets/news/steady-nim-credit-costs-may-drive-sbi-s-re-rating-in-near-term-analysts-123110600354_1.html,negative,-0.913,-0.00026,0.0
2023-11-06,Drafting security strategy,Opinion,,India needs to fill a big gap,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/editorial/drafting-security-strategy-123110601350_1.html,neutral,0.109,-0.00026,0.0
2023-11-06,Regulating AI,Opinion,,World leaders have a long road ahead,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/editorial/regulating-ai-123110601343_1.html,neutral,0.1487,-0.00026,0.0
2023-11-06,Auditing the Blue Economy: An oceanic responsibility,Opinion,,"In a world where environmental concerns and sustainability have taken centre stage, the concept of the Blue Economy emerges as a captivating notion",Representative Image,https://www.business-standard.com/opinion/columns/auditing-the-blue-economy-an-oceanic-responsibility-123110600811_1.html,neutral,0.3844,-0.00026,0.0
2023-11-06,"Bajaj Finance sets base price for Rs 8,800-crore QIP at Rs 7,250 per share",Markets,,"The NII for the reported quarter improved by 26 per cent to Rs 8,845 crore from Rs 7,002 crore in the same period a year ago",Representative Image,https://www.business-standard.com/markets/news/bajaj-finance-sets-base-price-for-rs-8-800-crore-qip-at-rs-7-250-per-share-123110601250_1.html,positive,0.9163,-0.00026,0.0
2023-11-06,Low-cost higher education,Opinion,,A paradigm shift in mindset is necessary to ensure more options for those who face a choice between low-cost college education and none at all,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/columns/low-cost-higher-education-123110601372_1.html,positive,0.4831,-0.00026,0.0
2023-11-06,"New demat account tally slips below 3 million in October, shows data",Markets,,"Demat Account: With this, the total account tally has reached 132 million. In the preceding two months, the industry had added over 3 million accounts each month",Illustration: Binay Sinha,https://www.business-standard.com/markets/stock-market-news/broking-industry-adds-2-7-million-new-accounts-in-october-shows-data-123110600936_1.html,negative,-0.8832,-0.00026,0.0
2023-11-06,Sebi plans for instant settlement of equity trades in non-disruptive manner,Markets,,Narayan added that Sebi had formed a working group to ease regulations and the registration process for offshore funds under the chairmanship of a former Sebi whole-time member,Sebi Whole-Time Member Ananth Narayan acknowledged that the regulator was worried the move would lead to the fragmentation of liquidity.,https://www.business-standard.com/markets/news/sebi-plans-for-instant-settlement-of-equity-trades-in-non-disruptive-manner-123110600295_1.html,neutral,0.1253,-0.00026,0.0
2023-11-06,Bank of Baroda stock correction offers an opportunity for value investors,Markets,,"Bank of Baroda Profits: Recoveries from written-off loans were good at Rs 1,230 crore, and trading gains were at Rs 300 crore, along with a revaluation of investments of Rs 180 crore",Bank of Baroda,https://www.business-standard.com/markets/stock-market-news/bank-of-baroda-stock-correction-offers-an-opportunity-for-investors-123110601165_1.html,positive,0.9143,-0.00026,0.0
2023-11-06,Explained: How South Korea's ban on short-selling may impact India,Markets,,"Move could delay transition to DM, which when happens is expected to boost India's weighting in MSCI indices",Representative Image,https://www.business-standard.com/markets/news/south-korea-s-decision-to-ban-stock-short-selling-may-delay-msci-upgrade-123110600685_1.html,positive,0.3704,-0.00026,0.0
2023-11-07,DGCA issues show cause notice to Air India for flight delay compensation,Companies,,This is not the first instance of Air India coming under the regulator's scrutiny for violating its rules pertaining to passenger compensation. In June of last year,Air India. Photo: Bloomberg,https://www.business-standard.com/companies/news/dgca-issues-show-cause-notice-to-air-india-for-flight-delay-compensation-123110701200_1.html,negative,-0.9273,0.001896,1.0
2023-11-07,"Alkem Laboratories posts 87.85% increase in PAT, sales in India up by 5%",Companies,,"On a sequential basis, the company exhibited a 16.26 per cent increase in revenue",,https://www.business-standard.com/companies/results/alkem-laboratories-posts-87-85-increase-in-pat-sales-in-india-up-by-5-123110701002_1.html,positive,0.9364,0.001896,1.0
2023-11-07,TVS ILP announces strategic partnership with Lingotto via stake sale,Companies,,TVS ILP and Lingotto partnership: TVS ILP has been the first corporate developer leading the path in Grade-A warehousing since its inception in 2005 with facilities across India,TVS Industrial and Logistics Parks,https://www.business-standard.com/companies/news/tvs-ilp-announces-strategic-partnership-with-lingotto-via-stake-sale-123110700722_1.html,positive,0.8304,0.001896,1.0
2023-11-07,IBM partners with AWS to launch GenAI-focussed innovation lab in India,Companies,,"IBM AWS GenAI partnership: IBM Consulting plans to train and skill 10,000 consultants on AWS generative AI services by end of 2024",Photo: Bloomberg,https://www.business-standard.com/companies/news/ibm-partners-with-aws-to-launch-genai-focussed-innovation-lab-in-india-123110700882_1.html,positive,0.7152,0.001896,1.0
2023-11-07,Insurtech startup Bimaplan raises $3.5 mn in pre-series A funding round,Companies,,"Company will use the money to improve technology platform, expand distribution",Investments,https://www.business-standard.com/companies/start-ups/insurtech-startup-bimaplan-secures-3-5-mn-in-pre-series-a-funding-round-123110700780_1.html,positive,0.8748,0.001896,1.0
2023-11-07,"HCLTech, Cisco partner to launch AI powered Meeting Rooms Services",Companies,,HCLTech and Cisco partnership: The Meeting-Rooms-as-a-Service (MRaaS) will enable users to join meetings from any meeting solution provider using Cisco's Webex devices,,https://www.business-standard.com/companies/news/hcltech-cisco-partner-to-launch-ai-powered-meeting-rooms-services-123110700791_1.html,neutral,0.222,0.001896,1.0
2023-11-07,Flying Wedge is first company to secure DGCA certification for UAVs,Economy,,"Flying Wedge DGCA certification: From patrolling PM's house to spraying crops, multiple uses for these drones",Flying Wedge UAV,https://www.business-standard.com/economy/news/flying-wedge-is-first-company-to-secure-dgca-certification-for-uavs-123110700953_1.html,neutral,0.0963,0.001896,1.0
2023-11-07,"Alembic Pharmaceuticals' revenue surges 8.17%, PAT up 3.21% in Q2FY24",Companies,,"Alembic Pharmaceuticals Q2 Results: The API business reported a 10 percent growth in revenues, reaching Rs 322 crores in the quarter",Illustration: Ajay Mohanty,https://www.business-standard.com/companies/results/alembic-pharmaceuticals-revenue-up-8-17-pat-up-3-21-in-q2fy24-123110700751_1.html,positive,0.9276,0.001896,1.0
2023-11-07,Kharif crop prices will guide inflation fight in coming months amid polls,Economy,,Kharif Crop Prices: The ongoing elections in the three states could also be influenced if inflation rears its head again.,"The first advance estimates are usually very initial projections on the crop size and, more often than not, are revised as more inputs come from the fields. | Photo: Representative image",https://www.business-standard.com/economy/news/kharif-crop-prices-will-guide-inflation-fight-in-coming-months-amid-polls-123110700293_1.html,neutral,-0.228,0.001896,1.0
2023-11-07,Farmers breathe sigh of relief as basmati prices increase,Economy,,Basmati rice prices: In India basmati production is estimated to be around 8-9 million tonnes of which more than half is exported annually,"Basmati Rice Centre eases stock limit on tur, urad to ensure supplies The Centre has eased the stock limit on tur and urad to ensure higher domestic supplies just as the kharif harvest is entering the market. As per the new rule, wholesalers can now hold up to 200 tonnes of each pulse, while earlier it was limited to 50 tonnes, a restriction imposed on September 25, 2023. For millers, the stock limit has been revised to three months of production or 25 per cent of the annual installed capacity, whichever is higher. Earlier, it was one month of production or 10 per cent of installed capacity. Importers can now hold stock up to 60 days from the date of customs clearance, as opposed to the previous limit of 30 days.",https://www.business-standard.com/economy/news/basmati-rice-prices-improve-due-to-easing-of-mep-low-output-fears-123110701167_1.html,neutral,0.44,0.001896,1.0
2023-11-07,'WeWork India's image may take a hit as global entity files for bankruptcy',Companies,,"WeWork bankruptcy: Meanwhile WeWork India, backed by Embassy Group, has maintained that it operates independently of WeWork Global, and its operations will not be affected in any manner",Photo: Reuters,https://www.business-standard.com/companies/news/wework-india-s-image-may-take-a-hit-as-global-entity-files-for-bankruptcy-123110701035_1.html,neutral,-0.1141,0.001896,1.0
2023-11-07,"Will not accept unfair taxes on steel, aluminum industry: Piyush Goyal",Economy,,"Expressing serious concerns over the European Union's move to impose carbon tax on imports from certain sectors like steel, Commerce and Industry Minister Piyush Goyal on Tuesday assured the domestic industry that India will not accept such unfair taxes and will fight to get a fair deal for producers and exporters.","The minister said the world will have to take a view on this tax and India would onboard other countries on the issue to address this Expressing serious concerns over the European Union's move to impose carbon tax on imports from certain sectors like steel, Commerce and Industry Minister Piyush Goyal on Tuesday assured the domestic industry that India will not accept such unfair taxes and will fight to get a fair deal for producers and exporters. He said India has already flagged its concerns over the carbon tax with the European Union (EU) and in the WTO (World Trade Organization). The CBAM (Carbon Border Adjustment Mechanism) or carbon tax (a kind of import duty) will come into effect from January 1, 2026, but from October 1 this year, domestic companies from seven carbon-intensive sectors, including steel, cement, fertiliser, aluminium and hydrocarbon products, will have to share data with regard to carbon emissions with the EU. ""I will assure you that we are extremely concerned about CBAM...We are taking it up with the WTO very very seriously. We shall try to work and fight to get a fair deal for the Indian producers and exporters and nobody is complacent about CBAM,"" he said here at a function of the steel industry. The minister said the world will have to take a view on this tax and India would onboard other countries on the issue to address this ""very serious"" concern. ""We will always find innovative solutions but I can assure you that India will not be accepting unfair taxes or levies being put on the Indian steel or aluminum industry or any other industry,"" he said adding ""let us not be scared of it and find solutions which will be to our advantage going forward"". He said the EU would have to allow ""common but differentiated responsibility"" to India on the issue as New Delhi is a developing economy. According to a report of think tank Global Trade Research Initiative (GTRI), CBAM will translate into a 20-35 per cent tax on select imports into the EU starting January 1, 2026. India's 26.6 per cent of exports of iron ore pellets, iron, steel, and aluminium products go to the EU. These products would be hit by CBAM. India exported these goods worth USD 7.4 billion in 2023 to the EU. Further, he said the government is working to provide better access to its steel industry in different countries through free trade agreements (FTAs). To protect domestic steel players from dumping, India is including provisions like ""high"" value-added norms and ""melt and pour"" in these agreements. ""We are looking at both the options so that our steel industry gets protected from any dumping from the developed world,"" he said adding these provisions would deter countries from misuse of FTAs. He also asked the industry to provide information about businesses who are importing that steel which is available here at competitive prices as such irrational imports hurt domestic manufacturing and demand. Talking about the steel production, Goyal expressed hope that the target of doubling the production to about 300 million tonne per year would be achieved by 2030. On coking coal, he said the industry should work on some alternatives in this direction to cut down these imports as research and development, and smart ideas will help handle the issue and it would also lead to sustainable production practices. ""We have to seriously look"" at steel recycling to cut pollution and import of coking coal.",https://www.business-standard.com/economy/news/will-not-accept-unfair-taxes-on-steel-aluminum-industry-piyush-goyal-123110700523_1.html,neutral,0.0004,0.001896,1.0
2023-11-07,Cipla announces transfer of Generics Business Undertaking to subsidiary,Companies,,"The generics business contributed 9.95 per cent of Cipla's turnover and 0.92 per cent of its net worth in the financial year ended March 31, 2023",,https://www.business-standard.com/companies/news/cipla-announces-transfer-of-generics-business-undertaking-to-subsidiary-123110701365_1.html,neutral,0.0631,0.001896,1.0
2023-11-07,"Oil & gas biz may be nearing peak for RIL, claims larger share in profit",Companies,,Ril's oil and gas business performance for several years has been lackluster in comparison to the profits its other divisions have returned,,https://www.business-standard.com/companies/news/oil-gas-biz-may-be-nearing-peak-for-ril-claims-larger-share-in-profit-123110701072_1.html,negative,-0.9001,0.001896,1.0
2023-11-07,IndiGo to ground over 30 aircraft due to Pratt & Whitney engine issue,Companies,,"PW engines across the world are facing issues due to the impact of a powder metal defect, which could lead to component cracking",,https://www.business-standard.com/companies/news/indigo-to-ground-over-30-aircraft-due-to-pratt-whitney-engine-issue-123110701376_1.html,negative,-0.9579,0.001896,1.0
2023-11-07,PhonePe: Walmart-owned PhonePe crosses 500 million lifetime registered users,Companies,,PhonePe: The fintech firm which has become the first Indian Internet company to hit this milestone has also elevated some of the key executives to take on larger roles in the group,,https://www.business-standard.com/companies/news/walmart-owned-phonepe-crosses-500-million-lifetime-registered-users-123110701116_1.html,positive,0.8178,0.001896,1.0
2023-11-07,"Strong near-term outlook to aid revenues, margins for IndiGo after Q2 show",Companies,,Indigo Q2 Results: India's leading airline did well in a seasonally weak quarter for the industry and after paying fees and charges,"3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/companies/news/strong-near-term-outlook-to-aid-revenues-margins-for-indigo-after-q2-show-123110700404_1.html,negative,-0.1059,0.001896,1.0
2023-11-07,Billionaire Flipkart founder Bansal ready to launch stealth AI startup,Companies,,"The startup's main operations will be in Bengaluru, and it's headquartered in Singapore, where it's in stealth mode for now and will launch its offerings within months",Photo: Bloomberg,https://www.business-standard.com/companies/start-ups/billionaire-flipkart-founder-bansal-ready-to-launch-stealth-ai-startup-123110700116_1.html,neutral,0.059,0.001896,1.0
2023-11-07,"Tata-owned Trent Q2 profit surges three fold, shares hit record high",Companies,,"Shares of Trent rose as much as 8.7% to a record high of Rs 2,427.1 after the results","Illustration: Ajay Mohanty Indian retailer and hypermarket operator Trent on Tuesday reported a nearly three-fold surge in the second-quarter profit because of strong demand, sending its shares to a record high. The Tata Group-owned company's consolidated net profit rose to 2.35 billion rupees ($28.23 million) in the quarter ending Sep. 30, despite a 46% rise in total expenses. Shares of Trent rose as much as 8.7% to a record high of 2,427.1 rupees after the results. The September quarter witnessed a surge in demand ahead of the festive season, and sales were also boosted by purchases for weddings. The gross margin profile of Trent's Westside and Zudio stores continued to grow during the quarter, the company said in an exchange filing. Most Indian businesses grappled with lower footfalls during the September quarter as rising inflation pushed consumers to tighten their belts. Retail inflation in India eased compared with the year ago period but continued to stay above the Reserve Bank of India's tolerance zone of 2% to 6%, with the only respite occurring in September, when the price gauge dropped to a three-month low of 5%. Still, Trent's consolidated revenue from operations rose 52.7% to 29.82 billion rupees in the September quarter. The company, which also owns and operates the Star Bazaar hypermarket chain in partnership with UK's Tesco, witnessed improved footfalls. Its peer Arvind Fashions reported a 19% rise in second-quarter profit on Tuesday. Aditya Birla Fashion and Retail will report its results later this week. ($1 = 83.2340 Indian rupees) (Reporting by Ashna Teresa Britto in Bengaluru; Editing by Mrigank Dhaniwala)",https://www.business-standard.com/companies/results/tata-owned-trent-q2-profit-surges-three-fold-shares-hit-record-high-123110700691_1.html,positive,0.9245,0.001896,1.0
2023-11-07,Wipro asks employees to work from office thrice a week as Covid curbs eased,Companies,,"Companies have been reversing or modifying their ""remote work"" policies as Covid-19 pandemic-related restrictions wound down for reasons including better communication and collaboration among workers.",Photo: Shutterstock,https://www.business-standard.com/companies/news/wipro-asks-employees-to-work-from-office-thrice-a-week-as-covid-curbs-eased-123110700311_1.html,negative,-0.5179,0.001896,1.0
2023-11-07,SpiceJet records lowest OTP at 60.11% among all major Indian carriers,Companies,,SpiceJet's operations in October were also affected due to its involvement in repatriation operations from Tel Aviv,Representative Image,https://www.business-standard.com/companies/news/spicejet-records-lowest-otp-at-60-11-among-all-major-indian-carriers-123110700967_1.html,negative,-0.9654,0.001896,1.0
2023-11-07,Accounting company PwC plans to cut around 600 jobs in UK: Report,Companies,,"The job cuts will be directed mainly at PwC's advisory business and a small number in the tax department, the report said",A number of businesses have reduced their workforce in recent times anticipating a likely economic slowdown later in the year | Illustration: Binay Sinha,https://www.business-standard.com/companies/news/accounting-company-pwc-plans-to-cut-around-600-jobs-in-uk-report-123110701522_1.html,negative,-0.9509,0.001896,1.0
2023-11-07,"Dish needs wash: What does Tata Play tell us about DTH, cable TV's future?",Companies,,"Most operators point out that investing in last-mile access for broadband services makes sense in the top 1,000 cities, where the quality of the fibre is good",DTH,https://www.business-standard.com/companies/news/dish-needs-wash-what-does-tata-play-tell-us-about-dth-cable-tv-s-future-123110701525_1.html,neutral,0.2961,0.001896,1.0
2023-11-07,BSNL may begin advance testing of 5G network equipment by February,Companies,,BSNL 5G network testing: CDOT is working to supply standalone 5G core to BSNL by June to ensure 5G rollout,(File photo: Reuters),https://www.business-standard.com/companies/news/bsnl-may-begin-advance-testing-of-5g-network-equipment-by-february-123110700994_1.html,positive,0.7138,0.001896,1.0
2023-11-07,Glenmark Pharmaceuticals receives USFDA approval for generic Prolixin,Companies,,Prolixin is a prescription medication used to treat schizophrenia and other mental/mood disorders,,https://www.business-standard.com/companies/news/glenmark-pharmaceuticals-receives-usfda-approval-for-generic-prolixin-123110700731_1.html,positive,0.8694,0.001896,1.0
2023-11-07,FMCG industry logs 8.6% volume growth in Q2 on rural revival: NIQ,Industry,,FMCG sales: Hindustan Unilever and ITC both pointed out after announcing their September quarter results that regional brands have gained momentum,Representative Image,https://www.business-standard.com/industry/news/india-s-fmcg-market-grew-in-sept-quarter-as-rural-recovery-continued-123110701117_1.html,positive,0.9349,0.001896,1.0
2023-11-07,Foundry & forging units in West Bengal hit by global slowdown and war,Economy,,"The last of a three-part series on export slowdown is a report from the forging & foundry units in Howrah, to assess the losses and job cuts","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/economy/news/metal-conundrum-in-the-time-of-two-wars-123110701526_1.html,negative,-0.95,0.001896,1.0
2023-11-07,"Hero unveils 3 production-ready, 3 concept vehicles at EICMA 2023",Companies,,"Hero MotoCorp, India's largest two-wheeler maker, also announced that it will enter Europe with its electric vehicle brand Vida",Photo: Shutterstock,https://www.business-standard.com/companies/news/hero-unveils-3-production-ready-3-concept-vehicles-at-eicma-2023-123110701369_1.html,neutral,0.4152,0.001896,1.0
2023-11-07,FinMin focuses on bringing all business establishments under GST net,Economy,,Finance minister Nirmala Sitharaman on Tuesday said that the finance ministry's focus is not only on increasing GST revenue but also on bringing all the business establishments under its ambit.,"GST revenue collection for October 2023 was the second highest ever, next only to April 2023, at Rs 1.72 trillion Finance minister Nirmala Sitharaman on Tuesday said that the finance ministry's focus is not only on increasing GST revenue but also on bringing all the business establishments under its ambit. She was speaking at a function to open 12 GST Suvidha Kendras in Gujarat from here, which will help business establishments to have flawless GST registration and will help them resolve their issues at such centres. ""GST 'one nation one tax', collection is going up every year, every month. GST has brought tax rates down on many items compared to earlier times. Businessmen know that they are not going to be double taxed under GST which was the case earlier. GST collection is increasing because of it,"" Sitharaman said. But many establishments still prefer to remain out of the ambit of GST and are not part of the formal economy, she said. ""Why should they come in the tax net, not because they will pay me tax, but for the true strength of the economy what we capture is only some and not entire and formalization of economy can happen only when everybody is onboard, she said. Staying out of the (formal) economy is neither good for the country nor for those individuals, she said. You believe that you benefit by staying outyou don't come in the net, you don't get to be noticed, which is not true. Actually you are losing out on potential buyers, she said. So from now on I would like equal attention for the collection of tax, numbers of which are going up every year and month.. yes we have to give care and focus to that but equally our focus should be that more and more establishments and businesses are covered. The country should benefit from having a transparent tax regiment from which everybody benefits, she said. At the function, five people who uploaded their paid GST bills on the government portal, were awarded Rs 10 lakh each based on a draw. Sitharaman congratulated those winners and said that every consumer should get their bills. In a way, it has a very big message, and that is the spirit with which the consumer should make sure that they participate in the development of the country. I also appreciate those who had uploaded their bill but who did not win in the lottery, she said, adding that every consumer should be encouraged to upload their bills. GST revenue collection for October 2023 was the second highest ever, next only to April 2023, at Rs 1.72 trillion. Gujarat Finance Minister Kanu Desai and officials of the State GST department were present at the function to open GST Suvidha Kendras in 12 different cities of Gujarat including Ahmedabad, Rajkot and Panchmahals.",https://www.business-standard.com/economy/news/finmin-focuses-on-bringing-all-business-establishments-under-gst-net-123110701088_1.html,positive,0.5994,0.001896,1.0
2023-11-07,A new poverty conundrum,Opinion,,"If India's poverty level has declined significantly, why should free food be available to more than half its population?","3 Months ₹300/Month 1 Year ₹225/Month 2 Years ₹162/Month Renews automatically, cancel anytime Home Markets Premium Decoded In brief",https://www.business-standard.com/opinion/columns/a-new-poverty-conundrum-123110701311_1.html,negative,-0.8409,0.001896,1.0
2023-11-07,Centre releases tax devolution to states early citing festive season,Economy,,Tax Devolution: The lowest devolution for the month of November is to Goa and Sikkim at Rs 281 crore and Rs 283.10 crore,Illustration: Ajay Mohanty,https://www.business-standard.com/economy/news/centre-releases-tax-devolution-to-states-early-citing-festive-season-123110701382_1.html,neutral,-0.1044,0.001896,1.0
2023-11-07,"IBBI suggests project-based insolvency, excludes allotted property",Economy,,IBBI has also proposed project-based insolvency to attract multiple bidders for different projects in real estate insolvencies,,https://www.business-standard.com/economy/news/ibbi-suggests-project-based-insolvency-excludes-allotted-property-123110700941_1.html,neutral,0.0125,0.001896,1.0
2023-11-07,Majority of CISOs in financial services sector experience gaps: Report,Industry,,The report said that 76 per cent of CISOs polled witnessed the aforementioned challenge,Illustration: Binay Sinha,https://www.business-standard.com/industry/banking/majority-of-cisos-in-financial-services-sector-experience-gaps-report-123110600903_1.html,neutral,-0.3888,0.001896,1.0
2023-11-07,Staying ahead of curve to reinforce Prime position: SBI chairman Khara,Companies,,"The July-September 2023 was the first quarter when HDFC-HDFC Bank did business as a combined entity, escalating competition for loans as well as deposits",SBI chairman Dinesh Kumar Khara,https://www.business-standard.com/companies/news/staying-ahead-of-curve-to-reinforce-prime-position-sbi-chairman-khara-123110601235_1.html,positive,0.5815,0.001896,1.0
2023-11-07,New investment demand likely to taper in second half of FY24: ICRA,Industry,,The report also notes that as many as 628 projects with an anticipated completion cost of Rs 7.7 trillion are scheduled to be completed in H2 FY24,Photo: Twitter,https://www.business-standard.com/industry/news/new-investment-demand-likely-to-taper-in-second-half-of-fy24-icra-123110701016_1.html,negative,-0.803,0.001896,1.0
2023-11-07,"Realtors gear up for firecracker Diwali, offers slew of attractive schemes",Industry,,"Realtors Diwali offers: Flexi payment plans, iPads, and Amazon vouchers on offer for festival buyers",Representative Image,https://www.business-standard.com/industry/news/realtors-gear-up-for-firecracker-diwali-offers-slew-of-attractive-schemes-123110700996_1.html,neutral,0.1886,0.001896,1.0
2023-11-07,Automobile dealers flag 'distress' if Diwali sales fail to dazzle,Industry,,Automobile News: The country's largest passenger car maker Maruti Suzuki India (MSIL) agreed that inventory levels are inching up in some models,Representative Image,https://www.business-standard.com/industry/auto/automobile-dealers-red-flag-oems-on-higher-stock-in-passenger-vehicles-123110700706_1.html,negative,-0.175,0.001896,1.0
